Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: event left state epoch,5273942400,5276534400,5022642.890479,5276534399.574
1,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,6.97,29.78469183517,6.970010775939
2,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,46.08390904955
3,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,0.1725319486709
4,j0p0MGAnDSMs: phase flight time,3888001,34149600,5022642.890479,17304509.34351
5,j0p0MGAnDSMsEphemerisPeggedFlybyIn: event left state mass,1e-13,500,500,173.7924170557
6,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-5.138822074194
7,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,11.96536747769
8,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,9.034056478103
9,j0p0MGAnDSMs: virtual chemical fuel,0,500,500,169.4584951248
10,j0p0MGAnDSMs: virtual chemical oxidizer,0,500,500,156.7490982979
11,j0p0MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0.4773294534526
12,j0p0MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,-1.352076100992
13,j0p0MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,2.845395338177
14,j0p0MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,1.035778314071
15,j0p0MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0.5226706430056
16,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-1.11015686117
17,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,13.77691282659
18,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,7.756033963671
19,j0p1MGAnDSMs: phase flight time,2592001,34149600,5022642.890479,16780604.75178
20,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vMAG,0,20,29.78469183517,7.719417730822
21,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vRA,-25.13274122872,25.13274122872,1,23.95930289917
22,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vDEC,-282.7433388231,282.7433388231,1,272.915623323
23,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state RA,-50.26548245744,50.26548245744,1,11.39565581311
