Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: event left state epoch,4958323200,4989880800,5022642.890479,0
1,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,5.4102,29.78469183517,0
2,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,0
3,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,0
4,j0p0MGAnDSMs: phase flight time,15781092.99562,220903200,5022642.890479,0
5,j0p0MGAnDSMsEphemerisPeggedFlybyIn: event left state mass,1e-13,10000,10000,0
6,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,0
7,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,0
8,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,0
9,j0p0MGAnDSMs: virtual chemical fuel,0,10000,10000,0
10,j0p0MGAnDSMs: virtual chemical oxidizer,0,10000,10000,0
11,j0p0MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0
12,j0p0MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,0
13,j0p0MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,0
14,j0p0MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,0
15,j0p0MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0
16,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,0
17,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,0
18,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,0
19,j0p1MGAnDSMs: phase flight time,1296001,220903200,5022642.890479,0
20,j0p1MGAnDSMsEphemerisPeggedChemRendezvous: event left state mass,1e-13,10000,10000,0
