Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: event left state epoch,5273942400,5276534400,5022642.890479,5276534401.541
1,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,6.97,29.78469183517,6.97
2,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,-10.46477187116
3,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,0.1724591093837
4,j0p0MGAnDSMs: phase flight time,3888001,34149600,5022642.890479,17304658.7909
5,j0p0MGAnDSMsEphemerisPeggedFlybyIn: event left state mass,1e-13,500,500,173.7981405496
6,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-5.139226602653
7,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,11.96463696988
8,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,9.034342382727
9,j0p0MGAnDSMs: virtual chemical fuel,0,500,500,169.4555114028
10,j0p0MGAnDSMs: virtual chemical oxidizer,0,500,500,156.7463480476
11,j0p0MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0.4773509022477
12,j0p0MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,-1.351973933398
13,j0p0MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,2.84530836536
14,j0p0MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,1.035819721683
15,j0p0MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0.5226492516779
16,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-1.110621276248
17,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,13.77660071469
18,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,7.755986288773
19,j0p1MGAnDSMs: phase flight time,2592001,34149600,5022642.890479,16780464.98731
20,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vMAG,0,20,29.78469183517,7.71953469378
21,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vRA,-25.13274122872,25.13274122872,1,20.81774154379
22,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vDEC,-282.7433388231,282.7433388231,1,-263.4908547932
23,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state RA,-50.26548245744,50.26548245744,1,-7.453868880469
24,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state DEC,-1.570796326795,1.570796326795,1,-0.3898215137607
25,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event left state mass,1e-13,500,500,173.798214383
26,j0p1MGAnDSMs: virtual chemical fuel,0,500,500,1.372552606071e-19
27,j0p1MGAnDSMs: virtual chemical oxidizer,0,500,500,3.945677071363e-12
28,j0p1MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0.7736517334336
29,j0p1MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,4.553379362449e-07
30,j0p1MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,7.802221801967e-08
31,j0p1MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,3.534201056254e-07
32,j0p1MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0.2263485921039
33,j1p0CoastPhaseFreePointFreeDirectDeparture: event left state mass,1e-13,500,500,173.7982143829
