Xindex, Description, Lowerbound, Upperbound, ScaleFactor, Value
0,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: event left state epoch,5273942400,5276534400,5022642.890479,5276534400
1,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: magnitude of outgoing velocity asymptote,0,6.97,29.78469183517,6.97
2,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: RA of departure asymptote,-50.26548245744,50.26548245744,6.28318530718,46.06827077052
3,j0p0MGAnDSMsEphemerisPeggedLaunchDirectInsertion: DEC of departure asymptote,-1.570796326795,1.570796326795,6.28318530718,0.1232923117909
4,j0p0MGAnDSMs: phase flight time,3888001,34149600,5022642.890479,17432064.93987
5,j0p0MGAnDSMsEphemerisPeggedFlybyIn: event left state mass,1e-13,500,500,178.7546303596
6,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-5.501338219158
7,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,11.36962380208
8,j0p0MGAnDSMsEphemerisPeggedFlybyIn: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,9.199663251704
9,j0p0MGAnDSMs: virtual chemical fuel,0,500,500,166.8807115014
10,j0p0MGAnDSMs: virtual chemical oxidizer,0,500,500,154.3646581388
11,j0p0MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0.4943574662301
12,j0p0MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,-1.429089828976
13,j0p0MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,2.715140673371
14,j0p0MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,1.002414462889
15,j0p0MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0.5056425337698
16,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_x,-29.78469183517,29.78469183517,29.78469183517,-1.502522144375
17,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_y,-29.78469183517,29.78469183517,29.78469183517,13.50226687924
18,j0p1MGAnDSMsEphemerisPeggedUnpoweredFlyby: V_infinity_z,-29.78469183517,29.78469183517,29.78469183517,7.719932772272
19,j0p1MGAnDSMs: phase flight time,2592001,34149600,5022642.890479,16653504.53578
20,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vMAG,0,20,29.78469183517,7.829599842026
21,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vRA,-25.13274122872,25.13274122872,1,23.9871179454
22,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state vDEC,-282.7433388231,282.7433388231,1,266.6404137705
23,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state RA,-50.26548245744,50.26548245744,1,11.42038422699
24,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event interface state DEC,-1.570796326795,1.570796326795,1,-0.3845407372351
25,j0p1MGAnDSMsEphemerisReferencedInterceptExterior: event left state mass,1e-13,500,500,178.7546303597
26,j0p1MGAnDSMs: virtual chemical fuel,0,500,500,0
27,j0p1MGAnDSMs: virtual chemical oxidizer,0,500,500,3.9491899e-12
28,j0p1MGAnDSMsForwardSubPhase0: burn index,0.0001,0.9999,1,0.688674606231
29,j0p1MGAnDSMsForwardSubPhase0: DSM x component,-10,10,10,6.971862642757e-07
30,j0p1MGAnDSMsForwardSubPhase0: DSM y component,-10,10,10,-8.118939657464e-06
31,j0p1MGAnDSMsForwardSubPhase0: DSM z component,-10,10,10,-1.695633110188e-05
32,j0p1MGAnDSMsBackwardSubPhase0: burn index,0.0001,0.9999,1,0.3113253937691
33,j1p0CoastPhaseFreePointFreeDirectDeparture: event left state mass,1e-13,500,500,178.7546303596
34,j1p0CoastPhase: phase flight time,1,34149600,953.7060531935,64030.52435169
35,j1p0CoastPhaseFreePointChemRendezvous: event left state SMA,20000,20000,3389.9,20000
36,j1p0CoastPhaseFreePointChemRendezvous: event left state ECC,0.6999999999999,0.7000000000001,1,0.7000000000001
37,j1p0CoastPhaseFreePointChemRendezvous: event left state INC,1.396263401595,1.570796326795,1,1.570796326795
38,j1p0CoastPhaseFreePointChemRendezvous: event left state RAAN,-6.28318530718,6.28318530718,1,-1.102472370096
39,j1p0CoastPhaseFreePointChemRendezvous: event left state AOP,-6.28318530718,6.28318530718,1,-4.21985688502
40,j1p0CoastPhaseFreePointChemRendezvous: event left state TA,-1.745329251994e-15,1.745329251994e-15,1,1.74533e-15
41,j1p0CoastPhaseFreePointChemRendezvous: event left state mass,1e-13,500,500,178.7546303596
42,j1p0CoastPhaseFreePointChemRendezvous: V_infinity_x,-100,100,3.554449495889,-2.084310548446
43,j1p0CoastPhaseFreePointChemRendezvous: V_infinity_y,-100,100,3.554449495889,5.070019157329
44,j1p0CoastPhaseFreePointChemRendezvous: V_infinity_z,-100,100,3.554449495889,3.1924862823
45,j1p0CoastPhaseFreePointChemRendezvous: virtual chemical fuel,0,500,500,80.55923910829
46,j1p0CoastPhaseFreePointChemRendezvous: virtual chemical oxidizer,0,500,500,74.51729617516
